n,p,k,temperature,humidity,ph,rainfall,rainfall_deviation_pct,npk_score,temp_favorability,humidity_favorability,ph_suitability,growth_potential,water_stress,crop,crop_name
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,16.732432399999993,21.818181818181817,97.4915335,8.55815638,89.91070435,54.44464401204546,0.0,9,kidneybeans
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,49.74410280000001,21.636363636363637,98.88505111,6.3665033799999975,85.21351207000001,53.02535754909091,0.0,9,kidneybeans
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,24.611847100000006,17.81818181818182,88.06639627,19.8779251,87.44048656,53.30074743704546,0.0,9,kidneybeans
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,15.199245000000005,18.363636363636363,76.92533596,10.03461827999999,90.45855955,48.945537538409084,0.0,9,kidneybeans
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,-15.358563680000003,18.72727272727273,96.47730111999999,19.50970196,86.87035372,55.39615738181818,0.5,9,kidneybeans
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,29.344932599999996,17.81818181818182,82.91821834000001,17.927255979999998,86.37341498500001,51.259267780795454,0.0,9,kidneybeans
20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,30.3900798,20.909090909090907,73.11305845,14.663917060000003,92.14468806999999,50.20768862227273,0.0,9,kidneybeans
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,-19.847065650000005,25.09090909090909,82.55718427000001,11.667966820000004,87.53854387,51.713651012727276,0.5,9,kidneybeans
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,-35.973592030000006,22.181818181818183,84.78668508999999,13.599842300000006,91.929017215,53.12434069670455,0.5,9,kidneybeans
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,39.29210040000001,17.454545454545457,83.69129404,19.347702620000007,87.85098531999999,52.086131858636364,0.0,9,kidneybeans
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,-23.858460960000002,14.727272727272728,79.94072629,18.659832980000004,87.975569665,50.32585041556818,0.5,9,kidneybeans
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,-26.63613522999999,20.0,85.32981283,16.44647531999999,86.42547445,52.05044065,0.5,9,kidneybeans
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,0.5978728000000046,19.818181818181817,95.81519716,13.810791539999997,85.38856789000002,53.708184602045456,0.0,9,kidneybeans
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,-15.936458849999994,24.0,84.19410727,19.789747079999998,89.791056565,54.443727728750005,0.5,9,kidneybeans
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,33.1914419,19.818181818181817,87.80229631,12.378601400000008,85.93302901,51.48302713454545,0.0,9,kidneybeans
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,4.257072300000004,19.272727272727273,81.34678783,10.495366279999999,86.95997129499999,49.51871316943181,0.0,9,kidneybeans
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,22.653969399999994,18.0,65.46194887000001,85.85774334,92.9741167,65.57345222750001,0.0,18,pigeonpeas
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,63.72665509999999,22.181818181818183,64.32508837,95.46356448,81.536270035,65.87668526670456,0.0,18,pigeonpeas
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,3.330180299999995,23.454545454545457,87.29378428000001,88.77935166,92.286890545,72.95364298488637,0.0,18,pigeonpeas
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,42.330367699999954,19.636363636363637,92.99395309,56.715919240000005,93.87794124999999,65.8060443040909,0.0,18,pigeonpeas
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,84.6226709,19.454545454545453,88.19310519999999,80.93971876,86.87097006999998,68.86458487113636,0.0,18,pigeonpeas
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,49.29995199999999,23.636363636363637,84.00170203,54.70499758,99.191376385,65.3836099078409,0.0,18,pigeonpeas
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,47.03614419999997,23.636363636363637,79.59609184,60.063723460000006,86.85235064499999,62.537132395340905,0.0,18,pigeonpeas
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806,98.8298806,20.363636363636363,75.45447324999999,46.46369484,90.46935028000001,58.187788683409096,0.0,18,pigeonpeas
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,-9.945773369999998,20.545454545454543,86.84384313999999,96.95484022,88.925537785,73.31741892261364,0.5,18,pigeonpeas
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,27.77671340000001,21.818181818181817,84.17875015,95.2263849,72.94778017,68.54277425954545,0.0,18,pigeonpeas
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,8.633304600000002,20.909090909090907,68.62628536,92.48378930000001,81.54256321,65.89043219477273,0.0,18,pigeonpeas
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,76.61658940000001,16.18181818181818,73.59939883,50.06524836,85.81832675500002,56.416198031704546,0.0,18,pigeonpeas
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,-3.637770990000007,21.818181818181817,88.92458575,68.94450706,89.99547561999998,67.42068756204546,0.5,18,pigeonpeas
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,22.0146733,21.09090909090909,81.27934911999999,83.34738108,87.41018606500002,68.28195633897728,0.0,18,pigeonpeas
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,20.743566400000006,21.09090909090909,88.05881929,84.46530302,97.718940295,72.83349292397727,0.0,18,pigeonpeas
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,-3.4847597199999996,22.0,93.03403216,38.274742540000005,72.96626056,56.568758815,0.5,18,pigeonpeas
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,80.38223400000001,16.727272727272727,89.42823421,47.60047428,76.93992133,57.673975636818184,0.0,18,pigeonpeas
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,7.472160500000001,15.818181818181817,79.95731344000001,39.395532779999996,76.973317855,53.036086473295455,0.0,18,pigeonpeas
26,67,24,36.97794384,37.73992903,5.642813116,161.48129630000005,61.481296300000054,21.272727272727273,64.06616847999999,45.47985806,87.14219674,54.49023763818182,0.0,18,pigeonpeas
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,21.563912099999996,19.272727272727273,99.41402776000001,50.2485494,86.640934,63.89405960818182,0.0,18,pigeonpeas
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,94.59211479999999,19.272727272727273,83.04383290000001,81.93610978,72.72364064499999,64.24407764943182,0.0,18,pigeonpeas
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,79.2155874,20.0,88.35093574000001,70.24647602,88.1426836,66.68502384,0.0,18,pigeonpeas
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,92.4372194,16.363636363636363,83.62942408,64.38376558,98.703156715,65.7699956846591,0.0,18,pigeonpeas
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,14.282138700000004,22.545454545454547,99.32258470000001,71.09242188,92.612622445,71.39327089261364,0.0,18,pigeonpeas
16,71,24,18.33124824,38.40975482,4.946369874,139.64833169999997,39.64833169999997,20.18181818181818,79.99374472,46.81950964000001,76.69554811,55.92265516295455,0.0,18,pigeonpeas
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,32.7748215,20.909090909090907,82.44187114,60.746751399999994,85.25812117000001,62.33895865477273,0.0,18,pigeonpeas
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,86.50085809999999,23.81818181818182,90.29751829,68.884269,91.03154758000001,68.50787917204545,0.0,18,pigeonpeas
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,57.08582319999999,17.454545454545457,84.64563748,38.266156859999995,88.29834814,57.16617198363637,0.0,18,pigeonpeas
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,39.670254099999994,19.454545454545453,74.7619408,40.8582009,70.72303147,51.44942965613637,0.0,18,pigeonpeas
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,77.33779960000001,17.454545454545457,97.55659489,63.37493694,97.45705876,68.96078401113635,0.0,18,pigeonpeas
6,69,19,26.88630675,41.69617915,4.7509292180000005,94.46748008,-5.532519919999999,17.09090909090909,94.34107975,53.3923583,73.76393827000001,59.647071352727274,0.5,18,pigeonpeas
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,61.782022600000005,21.818181818181817,81.00487512999999,85.94858342,76.69395832,66.36639967204545,0.0,18,pigeonpeas
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,8.509016799999998,19.272727272727273,75.07864545999999,95.84438367999999,81.49340547999999,67.92229047318182,0.0,18,pigeonpeas
27,71,23,23.45379018,46.48714759,7.10959773,150.87122019999995,50.871220199999954,22.0,95.36137054,62.97429518,90.85603405,67.7979249425,0.0,18,pigeonpeas
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,68.59483180000001,21.454545454545453,71.38528333,48.089378260000004,86.755123015,56.921082514886365,0.0,18,pigeonpeas
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,97.37526489999999,19.636363636363637,83.50336672,39.021732220000004,86.98529669499999,57.28668981784091,0.0,18,pigeonpeas
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,-8.279151310000003,21.818181818181817,88.69615288,45.15584264,72.624123235,57.07357514329546,0.5,18,pigeonpeas
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,80.71682799999999,17.636363636363637,82.06723852,34.4982847,90.073035355,56.06873055284091,0.0,18,pigeonpeas
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,-6.876693560000007,19.454545454545453,80.19277441,43.65278618000001,98.125508035,60.35640351988636,0.5,18,pigeonpeas
39,60,15,35.09357419,30.98685456,5.004074623999999,116.9106908,16.910690799999998,20.727272727272727,69.71927743,31.973709119999995,77.56111935999999,49.99534465931818,0.0,18,pigeonpeas
6,66,15,34.93174223,30.40046769,6.3458060110000005,159.2649827,59.26498269999999,15.818181818181817,70.20477331000001,30.80093538,97.687090165,53.627745168295455,0.0,18,pigeonpeas
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,87.8961851,15.454545454545453,86.48430892,41.44064996,95.752216795,59.78293028238636,0.0,18,pigeonpeas
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,29.00646119999999,15.818181818181817,71.44195675,65.05960054,91.32500137,60.91118511954545,0.0,18,pigeonpeas
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,47.04148240000001,17.09090909090909,89.69707822,74.20021654,92.69078676999999,68.41974765522727,0.0,18,pigeonpeas
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,63.27474730000004,19.636363636363637,80.24936887,39.61082078,72.76118873499999,53.0644355053409,0.0,18,pigeonpeas
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412,-8.687435879999995,22.363636363636363,81.77473081000001,64.39695366,91.34244996999999,64.9694427009091,0.5,18,pigeonpeas
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,95.56978749999999,22.181818181818183,87.68028247000001,62.497130459999994,95.632648225,66.99796983420455,0.0,18,pigeonpeas
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,70.99198280000005,19.818181818181817,82.28176603,75.59826078,91.72275565000001,67.35524106954546,0.0,18,pigeonpeas
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,45.3728801,16.363636363636363,91.19551630000001,97.09085755999999,73.33333680999999,69.49583675840908,0.0,18,pigeonpeas
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,36.0456753,23.272727272727273,67.14470074,43.05561552,98.77093978,58.06099582818182,0.0,18,pigeonpeas
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,73.1686574,16.363636363636363,83.62951465,83.85662798,74.55346702,64.60081150340909,0.0,18,pigeonpeas
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,76.41340919999999,21.272727272727273,83.91208624,34.63057818,71.630428705,52.86145509943181,0.0,18,pigeonpeas
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,29.202865299999985,18.545454545454547,81.3421744,82.93737748,86.672664655,67.37441777011364,0.0,18,pigeonpeas
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,26.673811699999998,14.181818181818182,74.47370935000001,61.41952284,87.66853042,59.435895197954544,0.0,18,pigeonpeas
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,88.49286369999999,15.454545454545453,99.42130498,60.022200299999994,77.846725825,63.18619413988636,0.0,18,pigeonpeas
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,91.0658531,23.81818181818182,66.37088428000001,33.89101226,86.75684201499999,52.70923009329545,0.0,18,pigeonpeas
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,62.592772300000036,19.272727272727273,83.48737372,40.977719379999996,83.37340626999999,56.77780666068182,0.0,18,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,60.33374469999996,16.727272727272727,96.95109223,69.89409436,91.098953575,68.66785322306818,0.0,18,pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,0.5468160000000069,20.909090909090907,80.54592166,41.279123,98.88685483,60.40524759977273,0.0,18,pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,5.038027499999984,19.818181818181817,75.54632257,34.919490780000004,74.61665123499999,51.22516160079546,0.0,18,pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,92.3023991,24.181818181818183,95.50668465999999,72.58039018,73.900570585,66.54236590170454,0.0,18,pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,48.25027859999997,21.818181818181817,70.38254022999999,47.675720240000004,80.20407253,55.020128704545456,0.0,18,pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,97.11440110000001,25.454545454545453,90.72192964,59.866440839999996,75.93890959,62.995456381136364,0.0,18,pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,18.360655699999995,20.545454545454543,98.64273487,84.682897,99.04240066,75.72837176886364,0.0,18,pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,0.46732780000000673,24.90909090909091,74.05691062,66.82980164,91.50869108500001,64.32612356352273,0.0,18,pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,91.0895109,18.545454545454547,86.67737650000001,91.09761386,97.66122883000001,73.49541843386365,0.0,18,pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,95.787103,24.0,84.87975157,88.66315564,92.24281784499999,72.44643126375,0.0,18,pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,82.26881750000001,20.18181818181818,88.36997221,94.9802412,84.368069095,71.97502517170454,0.0,18,pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,59.89386450000001,20.0,66.86938903000001,57.228882420000005,73.892352985,54.49765610875001,0.0,18,pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,41.12507219999995,18.0,96.0202984,64.5759382,87.36385667500001,66.49002331875,0.0,18,pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,0.7791632999999933,14.909090909090908,97.75961670999999,51.4385188,74.81182279000001,59.729762302272725,0.0,18,pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,75.9303271,18.363636363636363,81.74305018,96.62334038,96.130780195,73.21520177965908,0.0,18,pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,39.87100409999999,16.90909090909091,81.18963028,92.66372498,77.51558089,67.06950676477273,0.0,18,pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,89.5208915,23.81818181818182,86.49085579000001,96.93026828,85.903368745,73.28566865829546,0.0,18,pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,37.22796619999997,16.727272727272727,86.30553316,48.74505268,73.71028687,56.37203635931819,0.0,18,pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,34.85964659999999,19.454545454545453,66.98752486000001,82.02668832,87.79724038,64.06649975363636,0.0,18,pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,74.5723999,20.0,80.59461277,40.78908004,87.42739596999999,57.202772195,0.0,18,pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,1.6073987999999988,16.545454545454547,66.09850893999999,82.06042506,72.58655581000001,59.322736088863635,0.0,18,pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,53.2504506,20.0,86.52709822,95.78791224,99.57793176999999,75.4732355575,0.0,18,pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,77.57643039999999,17.81818181818182,83.27408679999999,39.51182394,83.27144390500001,55.968884115795454,0.0,18,pigeonpeas
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,-8.042075659999995,22.0,99.08463019,89.9333843,90.39720124000002,75.3538039325,0.5,18,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,62.59312639999999,22.727272727272727,94.52228668000001,43.356941039999995,93.06420257500001,63.41767575556818,0.0,18,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,55.37056240000001,16.90909090909091,82.13141413,36.213902880000006,94.32500065,57.394852142272725,0.0,18,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,65.4113371,20.909090909090907,87.02861188,61.864967480000004,98.826227305,67.15722439352274,0.0,18,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,80.9009998,18.181818181818183,71.0633776,78.64685068,74.934041785,60.70652206170455,0.0,18,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,36.82743119999998,17.454545454545457,90.9969478,82.6201351,92.71420495,70.94645832613637,0.0,18,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,59.68933899999998,24.90909090909091,93.99323332,90.48437144,71.55344674,70.23503560227272,0.0,18,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,78.89986110000001,19.636363636363637,83.32022818,40.5801297,92.806899085,59.085905150340906,0.0,18,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,65.40535400000005,22.181818181818183,80.60746402,66.35262922,91.525398715,65.16682753420454,0.0,18,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,9.182118299999999,20.363636363636363,97.14824215,51.164545219999994,79.97746885,62.16347314590908,0.0,18,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,85.20391140000001,17.09090909090909,88.03427178999999,90.61717396,79.172332315,68.72867178897727,0.0,18,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,49.063196000000005,16.727272727272727,82.75300168000001,65.40703516,83.11538303500001,62.00067315056818,0.0,18,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,80.6465282,19.272727272727273,82.73388265,71.08990604,87.57128626,65.16695055568181,0.0,18,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,-3.25293044,17.81818181818182,92.41759624,95.13064942,87.51129545500001,73.21943073329545,0.5,18,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,24.602815300000003,18.0,64.74737539,86.5159829,93.69076779999999,65.7385315225,0.0,18,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,98.1403003,22.363636363636363,85.32140113,97.29249745999999,93.52112555500001,74.62466512715909,0.0,18,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,72.40168,19.090909090909093,86.86793241999999,59.645891680000005,94.85883439000001,65.11589189522728,0.0,18,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,86.92260519999999,18.545454545454547,86.04841159,55.796664699999994,94.35141245500002,63.68548582261364,0.0,18,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,73.11069819999997,18.0,83.62854666999999,97.30445470000001,94.76543944,73.42461020249999,0.0,18,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,22.456420300000005,21.454545454545453,85.13835373,67.87811248,71.011697485,61.37067728738637,0.0,18,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,-67.32108134,12.727272727272727,91.26714373,99.41861212,57.892954015,65.32649564806819,1.0,13,mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,-63.4962086,18.90909090909091,93.03338143,72.55737562,68.076183625,63.14400789602273,1.0,13,mothbeans
36,58,25,28.66024187,59.3189118,8.399135957999999,36.92629678,-63.07370322,21.636363636363637,89.01927438999999,88.6378236,71.51296063000002,67.70160556409091,1.0,13,mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,-27.01983401,11.818181818181818,87.91133968,92.18774956,64.89015615999999,64.20185680454546,0.5,13,mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,-67.94974676999999,18.0,91.65905455000001,79.3006003,75.20465645499999,66.04107782624999,1.0,13,mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,-28.3733304,17.636363636363637,79.00214263000001,78.2154922,81.561241615,64.10381002034092,0.5,13,mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,-26.552247129999994,15.272727272727273,92.99257267,80.55511866,76.745434075,66.39146316943182,0.5,13,mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,-33.643658959999996,10.909090909090908,88.21142095,77.14029418,52.311386905000006,57.14304823602273,0.5,13,mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,-63.05744988000001,19.272727272727273,92.03583532,87.19972558,92.87532421,72.84590309568182,1.0,13,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,-38.67064389,16.0,89.42810002,81.54528702,86.5915123,68.391224835,0.5,13,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,-46.43216686,19.272727272727273,81.93352383999999,61.78478912,97.19087155,65.04547794568182,0.5,13,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,-32.565117650000005,21.636363636363637,97.77714037,60.769941020000005,79.28220325,64.86641206909091,0.5,13,mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,-55.056825679999996,16.90909090909091,79.88657554,83.70840198,90.63000667,67.78351877477273,1.0,13,mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,-65.03066705,15.272727272727273,98.43629353,87.03327854,74.459409775,68.80042727943182,1.0,13,mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,-25.55669346000001,16.18181818181818,80.60466231999999,73.59878874,62.719777105,58.27626158670454,0.5,13,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,-46.60750483,19.272727272727273,98.17079659000001,71.4660138,90.65612785,69.89141637818183,0.5,13,mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,-31.95960187,16.18181818181818,84.09218641,64.36567262,81.886074175,61.63143784670454,0.5,13,mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,-54.21827238,14.545454545454545,90.47531689,57.334459800000005,70.36257343,58.179451166363634,1.0,13,mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,-25.67364895,13.454545454545455,98.48096329,59.660510200000004,48.60681563499999,55.050708644886356,0.5,13,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,-67.23257106,18.181818181818183,81.61309702,57.17577523999999,99.33389044,64.07614522045455,1.0,13,mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,-64.8948803,13.090909090909092,95.97870196,81.18320782,77.25683827,66.87741428522727,1.0,13,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,-27.33333557,16.90909090909091,90.29515882,93.1241034,58.16588785,64.62356024477272,0.5,13,mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,-51.74792241,14.363636363636365,93.86639581,68.65219266,84.86365945,65.43647107090909,1.0,13,mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,-59.10267211,16.545454545454547,99.51623938,80.50871554,58.68865843000001,63.814766973863634,1.0,13,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,-67.44080427,17.272727272727273,93.04626250000001,73.33842176,92.578644175,69.05901392693181,1.0,13,mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,-68.12583018000001,20.363636363636363,98.76287049999999,69.32948538,85.94382646000001,68.59995467590909,1.0,13,mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,-46.8794723,15.636363636363637,81.35110054,62.037363920000004,59.626437595,54.66281642284091,0.5,13,mothbeans
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,-37.25196174,14.909090909090908,83.278003,86.45373588,89.77329077499999,68.60353014102273,0.5,13,mothbeans
22,43,24,25.42517036,53.22082660000001,4.52363558,46.19374559,-53.80625441,16.18181818181818,98.72448892,76.44165320000002,70.35453369999999,65.42562350045455,1.0,13,mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,-58.46250465,18.72727272727273,93.71798266,57.30610874,55.15606468,56.22685720181818,1.0,13,mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,-41.00463732,16.363636363636363,97.92805243000001,82.65876686,92.95670932,72.4767912434091,0.5,13,mothbeans
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,-58.94490849999999,14.909090909090908,84.81572134,61.8013531,84.97511211999999,61.62531936727272,1.0,13,mothbeans
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,-66.15889240999999,12.363636363636363,90.71293021,91.96707679999999,71.6704612,66.67852614340909,1.0,13,mothbeans
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,-44.49570773,15.636363636363637,95.98273627,50.018668579999996,85.67828848000002,61.82901424159092,0.5,13,mothbeans
36,57,16,28.61409059,57.14218792,8.292875733999999,57.02891698,-42.97108302,19.818181818181817,89.15772823,84.28437584,73.10686399000002,66.59178746954547,0.5,13,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,-55.88377862,13.636363636363635,88.89963589,58.719296,59.920471944999996,55.29394186784091,1.0,13,mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,-57.75216524,11.636363636363637,97.64831014,89.58472612,64.457007745,65.83160191034091,1.0,13,mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,-33.8238544,17.09090909090909,89.47966213,60.40188952,59.403627775,56.594022128977265,0.5,13,mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,-27.807541650000005,12.909090909090908,97.06153026999999,99.91170847999999,65.39783686,68.82004162977272,0.5,13,mothbeans
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,-44.946195,13.454545454545455,82.34551834000001,52.7312367,82.57693978000002,57.777060068636374,0.5,13,mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,-34.920184770000006,18.181818181818183,98.4872743,93.33704744,56.60958079,66.65393017795455,0.5,13,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,-61.51321027000001,18.363636363636363,99.62413261,72.66378812,70.242310825,65.2234669796591,1.0,13,mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,-37.79720353,14.363636363636365,93.68475958,97.13582726,89.41434572499999,73.64964223215908,0.5,13,mothbeans
